"id","client","product_family","product","document_alias_name","prompt_name","prompt_text","created_on","prompt_role","template_name"
400,"Baxter","Irrigation Set","RMC4916","Tracematrix_Label_Requirements_BXU517502_B6E","SET_II_517502_TM_contraindications_TM_Label_Requirements_BXU517502_B6E","Task:
Extract the Contraindications field from the document.

Please apply the following formatting rules:
- Extract the complete English sentence or paragraph that contains Contraindications.
- If it's split across lines or segments, combine them. 
- Ignore non-English text (e.g., German, Spanish). If not found, return: No Trace.

Do not include any additional text or explanation and don't return ","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
401,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
402,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
403,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
404,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
405,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
406,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
407,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
408,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
409,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
410,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
411,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
412,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
413,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
414,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
415,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
416,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
417,"Baxter","Irrigation Set","RMC4916","nan","nan","nan","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
418,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R16","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
419,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R17","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
420,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R18","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
421,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R19","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
422,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R20","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
423,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_Warnings_C_BXU601670_MDR_CER_B6E_R21","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
424,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_Warnings_C_BXU601670_MDR_CER_B6E_R22","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
425,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_Warnings_C_BXU601670_MDR_CER_B6E_R23","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
426,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_Warnings_C_BXU601670_MDR_CER_B6E_R24","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
427,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R25","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
428,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R26","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
429,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R27","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
430,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R28","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
431,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R29","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
432,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R30","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
433,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R31","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
434,"Baxter","Irrigation Set","RMC4916","BXU601670_MDR_CER_B6E","SET_II_601670_CER_section_number_CER_C_BXU601670_MDR_CER_B6E_R32","Task:
Search for a section title that matches  (case-insensitive), and return the section number (e.g., 5.1, 4.2, etc.).

Instructions:
- The section title and number usually appear at the beginning of a line, like: `5.1 Intended Purpose`, `4.2 Scope`, etc.
- Match the title portion (after the number) with the provided `target_section_title` (case-insensitive, ignore spacing or formatting).
- Return only the matched section number with prefix as Sec  followed by number(e.g., `Sec 5.2`).- If no match is found, return `Not found`.

Do not include any additional text or explanation and don't return","2025-12-09 13:32:27.925399","You are a helpful assistant that extracts specific information from the provided context.","SetII_(Big_6)_MD_Irrigation_Sets_VB1.0"
435,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60117224_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R30","Prompt:
Task: Extract the purpose and scope from the document.
Definition:
Purpose explains the reason or intent behind creating the document — why it exists and what it aims to achieve.
Scope defines the boundaries, extent, or coverage of the document — what is included and excluded.
Instructions:

Search the entire document, including:
Sections or paragraphs labeled “Purpose”, “Objective”, “Aim”, or similar.
Sections or paragraphs labeled “Scope”, “Coverage”, “Applicability”, or similar.
Introductory or explanatory parts of the document that clarify intent and boundaries.
Extract the full purpose and scope statements.
If only one of them is found, return that and mark the other as No Trace.

If explicitly marked as not applicable, return: N/A.
Response Format:

✅ Respond ONLY in the following structure:
Purpose:

[Purpose paragraph(s) or bullet points]

or No Trace

or N/A
Scope:

[Scope paragraph(s) or bullet points]

or No Trace

or N/A
⛔ Do not include any other explanation, text, or formatting.
p[","2025-09-24 12:03:28.102368","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
436,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60117224_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R31","Extract the Required Design Verification Determination bullet points
Task: Extract the Required Design Verification Determination from the document.
 
Definition:

The Required Design Verification Determination specifies what design elements, functions, or requirements need to undergo verification, along with the rationale or criteria for determining them.
 
Instructions:

Search the entire document, including:
 
Sections or paragraphs labeled “Required Design Verification”, “Verification Determination”, “Verification Needs”, or similar.
 
Tables, lists, or matrices that define which requirements must be verified.
 
Any statement that explicitly mentions required verification activities or determinations.
 
Extract the full Required Design Verification Determination statement(s).
 
If no such determination is found, return: No Trace

If the document explicitly marks this as not applicable, return: N/A
 
Response Format:

✅ Respond ONLY with one of the following:
 
[Required Design Verification Determination paragraph(s) or bullet points]
 
No Trace
 
N/A
 
⛔ Do not include any other explanation, text, or formatting.
 ","2025-09-24 12:09:42.669797","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
437,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60117224_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R32","Task: Extract the DVVP (Design Verification and Validation Plan) details from the document.
Definition:

The DVVP Plan details describe the verification and validation planning elements, including objectives, strategy, methods, resources, schedules, and responsibilities for ensuring that the design meets requirements and intended use.
Instructions:

Search the entire document, including:
Sections or paragraphs labeled “DVVP”, “Design Verification and Validation Plan”, “V&V Plan”, or similar.
Tables, schedules, or structured plans describing how DV&V will be executed.
Any statement outlining DVVP scope, deliverables, timelines, or assigned responsibilities.
Extract the full DVVP Plan details.
If no DVVP Plan details are found, return: No Trace

If the document explicitly marks this as not applicable, return: N/A
Response Format:

✅ Respond ONLY with one of the following:
[DVVP Plan Details paragraph(s) or bullet points]
No Trace
N/A
⛔ Do not include any other explanation, text, or formatting.
 ","2025-09-24 12:10:38.050381","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
438,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60124567_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R38","Extract the Required Design Verification Determination bullet points
Task: Extract the Required Design Verification Determination bullet points from the document.
 
Definition:

The Required Design Verification Determination specifies what design elements, functions, or requirements need to undergo verification, along with the rationale or criteria for determining them.
 
Instructions:

Search the entire document, including:
 
Sections or paragraphs labeled “Required Design Verification”, “Verification Determination”, “Verification Needs”, or similar.
 
Tables, lists, or matrices that define which requirements must be verified.
 
Any statement that explicitly mentions required verification activities or determinations.
 
Extract the full Required Design Verification Determination statement(s).
 
If no such determination is found, return: No Trace

If the document explicitly marks this as not applicable, return: N/A
 
Response Format:

✅ Respond ONLY with one of the following:
 
[Required Design Verification Determination paragraph(s) or bullet points]
 
No Trace
 
N/A
 
⛔ Do not include any other explanation, text, or formatting.
 ","2025-09-24 12:17:05.343945","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
439,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60122327_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R44","Task: Extract the DVVP (Design Verification and Validation Plan) details bullet points from the document.
Definition:

The DVVP Plan details describe the verification and validation planning elements, including objectives, strategy, methods, resources, schedules, and responsibilities for ensuring that the design meets requirements and intended use.
Instructions:

Search the entire document, including:
Sections or paragraphs labeled “DVVP”, “Design Verification and Validation Plan”, “V&V Plan”, or similar.
Tables, schedules, or structured plans describing how DV&V will be executed.
Any statement outlining DVVP scope, deliverables, timelines, or assigned responsibilities.
Extract the full DVVP Plan details.
If no DVVP Plan details are found, return: No Trace

If the document explicitly marks this as not applicable, return: N/A
Response Format:

✅ Respond ONLY with one of the following:

[DVVP Plan Details paragraph(s) or bullet points]

No Trace
N/A
⛔ Do not include any other explanation, text, or formatting.
 ","2025-09-24 12:17:49.442611","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
440,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60124567_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R37","Extract the Required Design Verification Determination bullet points
Task: Extract the Required Design Verification Determination bullet points from the document.
 
Definition:

The Required Design Verification Determination specifies what design elements, functions, or requirements need to undergo verification, along with the rationale or criteria for determining them.
 
Instructions:

Search the entire document, including:
 
Sections or paragraphs labeled “Required Design Verification”, “Verification Determination”, “Verification Needs”, or similar.
 
Tables, lists, or matrices that define which requirements must be verified.
 
Any statement that explicitly mentions required verification activities or determinations.
 
Extract the full Required Design Verification Determination statement(s).
 
If no such determination is found, return: No Trace

If the document explicitly marks this as not applicable, return: N/A
 
Response Format:

✅ Respond ONLY with one of the following:
 
[Required Design Verification Determination paragraph(s) or bullet points]
 
No Trace
 
N/A
 
⛔ Do not include any other explanation, text, or formatting.
 ","2025-09-24 12:18:57.745595","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
441,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60122327_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R43","Extract the Required Design Verification Determination bullet points
Task: Extract the Required Design Verification Determination bullet points from the document.
 
Definition:

The Required Design Verification Determination specifies what design elements, functions, or requirements need to undergo verification, along with the rationale or criteria for determining them.
 
Instructions:

Search the entire document, including:
 
Sections or paragraphs labeled “Required Design Verification”, “Verification Determination”, “Verification Needs”, or similar.
 
Tables, lists, or matrices that define which requirements must be verified.
 
Any statement that explicitly mentions required verification activities or determinations.
 
Extract the full Required Design Verification Determination statement(s).
 
If no such determination is found, return: No Trace

If the document explicitly marks this as not applicable, return: N/A
 
Response Format:

✅ Respond ONLY with one of the following:
 
[Required Design Verification Determination paragraph(s) or bullet points]
 
No Trace
 
N/A
 
⛔ Do not include any other explanation, text, or formatting.
 ","2025-09-24 12:19:29.804369","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
442,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60124567_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R36","Prompt:
Task: Extract the purpose and scope from the document.
Definition:
Purpose explains the reason or intent behind creating the document — why it exists and what it aims to achieve.
Scope defines the boundaries, extent, or coverage of the document — what is included and excluded.
Instructions:

Search the entire document, including:
Sections or paragraphs labeled “Purpose”, “Objective”, “Aim”, or similar.
Sections or paragraphs labeled “Scope”, “Coverage”, “Applicability”, or similar.
Introductory or explanatory parts of the document that clarify intent and boundaries.
Extract the full purpose and scope statements.
If only one of them is found, return that and mark the other as No Trace.

If explicitly marked as not applicable, return: N/A.
Response Format:

✅ Respond ONLY in the following structure:
Purpose:

[Purpose paragraph(s) or bullet points]

or No Trace

or N/A
Scope:

[Scope paragraph(s) or bullet points]

or No Trace

or N/A
⛔ Do not include any other explanation, text, or formatting.
","2025-09-24 12:20:17.107169","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
443,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60122327_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_R42","Prompt:
Task: Extract the purpose and scope from the document.
Definition:
Purpose explains the reason or intent behind creating the document — why it exists and what it aims to achieve.
Scope defines the boundaries, extent, or coverage of the document — what is included and excluded.
Instructions:

Search the entire document, including:
Sections or paragraphs labeled “Purpose”, “Objective”, “Aim”, or similar.
Sections or paragraphs labeled “Scope”, “Coverage”, “Applicability”, or similar.
Introductory or explanatory parts of the document that clarify intent and boundaries.
Extract the full purpose and scope statements.
If only one of them is found, return that and mark the other as No Trace.

If explicitly marked as not applicable, return: N/A.
Response Format:

✅ Respond ONLY in the following structure:
Purpose:

[Purpose paragraph(s) or bullet points]

or No Trace

or N/A
Scope:

[Scope paragraph(s) or bullet points]

or No Trace

or N/A
⛔ Do not include any other explanation, text, or formatting.
","2025-09-24 12:20:37.384985","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
444,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60117047_DV","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0_CP_R104","Task
Does the document have Product Configurations available?
Definitions
Product Configurations: Specific versions or variants of a product, defined by a unique combination of features, components, settings, or parameters. This includes details on how products are configured, customized, or differ from one another within a product family.
Instructions
Search the entire document, including:
Sections labeled ""Product Configuration"", ""Configurations"", ""Variants"", ""Product Versions"", or similar.
Tables, headers, or footnotes that define or list different product configurations.
Any content describing how products differ by model, feature set, or intended use.
Cross-references to configuration management or related documentation.
Determine
Whether product configurations are explicitly defined or listed.
Whether variations, versions, or customization options are described.
Response Format
✅ Respond ONLY with the following structure:
Definitions:
No Trace
N/A

Extract the complete English text exactly as written. Please apply the following formatting rules:
 
* Preserve the text exactly, including line breaks where present.
* If in a table, merge the relevant rows or cells into reading order.
* If split across lines or segments, merge into a single coherent block.
* Ignore non-English text.
* If no relevant content is found, return `""No Trace""`.
* Do not summarise, reword, or add interpretation.
 
⛔ Do not include any additional text or explanation and don't return \`\`\`json.
✅ Respond ONLY with this exact JSON format:
 
{
""Configuration"": ""<your extracted sentence or table text here>"",
}","2025-09-24 15:01:19.223786","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_009_Design Verification and Validation_Ophthalmoscope_V1.0"
